AttendanceID,EnrollmentID,ClassDate,Status,Notes
642613,42841,2024-11-24,Present,
642614,42841,2024-12-01,Present,
642615,42841,2024-12-08,Excused,Woman news stand understand least artist.
642616,42842,2024-09-01,Absent,By grow else both stock without TV.
642617,42842,2024-09-08,Present,
642618,42842,2024-09-15,Present,
642619,42842,2024-09-22,Present,
642620,42842,2024-09-29,Excused,Entire church customer tax risk law.
642621,42842,2024-10-06,Late,Science write time.
642622,42842,2024-10-13,Excused,Draw however my television sea movie.
642623,42842,2024-10-20,Present,
642624,42842,2024-10-27,Present,
642625,42842,2024-11-03,Present,
642626,42842,2024-11-10,Present,
642627,42842,2024-11-17,Present,
642628,42842,2024-11-24,Absent,Suffer rule child money.
642629,42842,2024-12-01,Present,
642630,42842,2024-12-08,Absent,Use within box.
642631,42843,2024-09-01,Present,
642632,42843,2024-09-08,Present,
642633,42843,2024-09-15,Present,
642634,42843,2024-09-22,Present,
642635,42843,2024-09-29,Present,
642636,42843,2024-10-06,Present,
642637,42843,2024-10-13,Present,
642638,42843,2024-10-20,Present,
642639,42843,2024-10-27,Present,
642640,42843,2024-11-03,Present,
642641,42843,2024-11-10,Present,
642642,42843,2024-11-17,Present,
642643,42843,2024-11-24,Present,
642644,42843,2024-12-01,Present,
642645,42843,2024-12-08,Present,
642646,42844,2024-09-01,Present,
642647,42844,2024-09-08,Present,
642648,42844,2024-09-15,Present,
642649,42844,2024-09-22,Present,
642650,42844,2024-09-29,Present,
642651,42844,2024-10-06,Present,
642652,42844,2024-10-13,Present,
642653,42844,2024-10-20,Present,
642654,42844,2024-10-27,Present,
642655,42844,2024-11-03,Present,
642656,42844,2024-11-10,Present,
642657,42844,2024-11-17,Present,
642658,42844,2024-11-24,Present,
642659,42844,2024-12-01,Present,
642660,42844,2024-12-08,Excused,Middle travel cost plan.
646831,43123,2024-09-01,Absent,Perhaps capital last conference if particular despite.
646832,43123,2024-09-08,Present,
646833,43123,2024-09-15,Present,
646834,43123,2024-09-22,Absent,Unit win movie month pull hear.
646835,43123,2024-09-29,Excused,Fill personal degree growth own.
646836,43123,2024-10-06,Present,
646837,43123,2024-10-13,Present,
646838,43123,2024-10-20,Present,
646839,43123,2024-10-27,Absent,School Mr current game.
646840,43123,2024-11-03,Absent,Sound reveal into list.
646841,43123,2024-11-10,Absent,Plant choose who evening hair southern.
646842,43123,2024-11-17,Present,
646843,43123,2024-11-24,Present,
646844,43123,2024-12-01,Present,
646845,43123,2024-12-08,Present,
646846,43124,2024-09-01,Present,
646847,43124,2024-09-08,Present,
646848,43124,2024-09-15,Present,
646849,43124,2024-09-22,Present,
646850,43124,2024-09-29,Absent,Picture inside head partner.
646851,43124,2024-10-06,Present,
646852,43124,2024-10-13,Present,
646853,43124,2024-10-20,Absent,Shoulder group green night else deal of throughout.
646854,43124,2024-10-27,Present,
646855,43124,2024-11-03,Absent,Difficult choice next recent threat character certainly.
646856,43124,2024-11-10,Present,
646857,43124,2024-11-17,Present,
646858,43124,2024-11-24,Present,
646859,43124,2024-12-01,Present,
646860,43124,2024-12-08,Present,
646861,43125,2024-09-01,Excused,Meet program visit attention suggest respond.
646862,43125,2024-09-08,Present,
646863,43125,2024-09-15,Present,
646864,43125,2024-09-22,Present,
646865,43125,2024-09-29,Absent,Say military street than kind piece true.
646866,43125,2024-10-06,Absent,Campaign others store teach.
646867,43125,2024-10-13,Present,
646868,43125,2024-10-20,Absent,Draw beyond remain test research tree hair.
646869,43125,2024-10-27,Present,
646870,43125,2024-11-03,Present,
646871,43125,2024-11-10,Late,Either describe coach environment affect.
646872,43125,2024-11-17,Absent,Pressure culture manager certain.
646873,43125,2024-11-24,Present,
646874,43125,2024-12-01,Present,
646875,43125,2024-12-08,Excused,Structure campaign sell.
646876,43126,2024-09-01,Absent,Above minute remember bed.
646877,43126,2024-09-08,Present,
646878,43126,2024-09-15,Absent,Our fear speak.
646879,43126,2024-09-22,Late,Which drug such couple deal hit.
646880,43126,2024-09-29,Present,
646881,43126,2024-10-06,Excused,Relate old and magazine.
646882,43126,2024-10-13,Present,
646883,43126,2024-10-20,Present,
646884,43126,2024-10-27,Present,
646885,43126,2024-11-03,Excused,Easy clear discover measure grow PM.
646886,43126,2024-11-10,Absent,Each society spring agreement charge than.
646887,43126,2024-11-17,Absent,Yourself drive attorney magazine question push apply investment.
646888,43126,2024-11-24,Late,American all better investment management wrong realize.
646889,43126,2024-12-01,Present,
646890,43126,2024-12-08,Present,
646891,43127,2024-09-01,Present,
646892,43127,2024-09-08,Present,
646893,43127,2024-09-15,Present,
646894,43127,2024-09-22,Present,
646895,43127,2024-09-29,Present,
646896,43127,2024-10-06,Present,
646897,43127,2024-10-13,Absent,Lose between score late late.
646898,43127,2024-10-20,Present,
646899,43127,2024-10-27,Present,
646900,43127,2024-11-03,Late,Expert trade data environment party.
646901,43127,2024-11-10,Present,
646902,43127,2024-11-17,Present,
646903,43127,2024-11-24,Excused,Traditional take citizen size game include.
646904,43127,2024-12-01,Excused,Against floor wind evening catch light.
646905,43127,2024-12-08,Present,
660586,44040,2024-09-01,Present,
660587,44040,2024-09-08,Present,
660588,44040,2024-09-15,Present,
660589,44040,2024-09-22,Present,
660590,44040,2024-09-29,Present,
660591,44040,2024-10-06,Present,
660592,44040,2024-10-13,Present,
660593,44040,2024-10-20,Present,
660594,44040,2024-10-27,Present,
660595,44040,2024-11-03,Present,
660596,44040,2024-11-10,Present,
660597,44040,2024-11-17,Present,
660598,44040,2024-11-24,Present,
660599,44040,2024-12-01,Present,
660600,44040,2024-12-08,Present,
660601,44041,2024-09-01,Present,
660602,44041,2024-09-08,Excused,Light play matter will somebody.
660603,44041,2024-09-15,Present,
660604,44041,2024-09-22,Present,
660605,44041,2024-09-29,Present,
660606,44041,2024-10-06,Absent,Deep from crime though American protect.
660607,44041,2024-10-13,Present,
660608,44041,2024-10-20,Present,
660609,44041,2024-10-27,Present,
660610,44041,2024-11-03,Present,
660611,44041,2024-11-10,Present,
660612,44041,2024-11-17,Present,
660613,44041,2024-11-24,Present,
660614,44041,2024-12-01,Present,
660615,44041,2024-12-08,Present,
660616,44042,2024-09-01,Present,
660617,44042,2024-09-08,Present,
660618,44042,2024-09-15,Present,
660619,44042,2024-09-22,Present,
660620,44042,2024-09-29,Present,
660621,44042,2024-10-06,Present,
660622,44042,2024-10-13,Present,
660623,44042,2024-10-20,Present,
660624,44042,2024-10-27,Present,
660625,44042,2024-11-03,Present,
660626,44042,2024-11-10,Present,
660627,44042,2024-11-17,Present,
660628,44042,2024-11-24,Excused,Number either that memory expect world value.
660629,44042,2024-12-01,Present,
660630,44042,2024-12-08,Present,
660631,44043,2024-09-01,Present,
660632,44043,2024-09-08,Present,
660633,44043,2024-09-15,Present,
660634,44043,2024-09-22,Present,
660635,44043,2024-09-29,Present,
660636,44043,2024-10-06,Present,
660637,44043,2024-10-13,Present,
660638,44043,2024-10-20,Present,
660639,44043,2024-10-27,Present,
660640,44043,2024-11-03,Present,
660641,44043,2024-11-10,Present,
660642,44043,2024-11-17,Present,
660643,44043,2024-11-24,Present,
660644,44043,2024-12-01,Present,
660645,44043,2024-12-08,Present,
660646,44044,2024-09-01,Present,
660647,44044,2024-09-08,Absent,Art remember begin ground sport firm.
660648,44044,2024-09-15,Present,
660649,44044,2024-09-22,Present,
660650,44044,2024-09-29,Present,
660651,44044,2024-10-06,Present,
660652,44044,2024-10-13,Present,
660653,44044,2024-10-20,Present,
660654,44044,2024-10-27,Present,
660655,44044,2024-11-03,Present,
660656,44044,2024-11-10,Present,
660657,44044,2024-11-17,Present,
660658,44044,2024-11-24,Present,
660659,44044,2024-12-01,Present,
660660,44044,2024-12-08,Present,
660901,44061,2024-09-01,Present,
660902,44061,2024-09-08,Present,
660903,44061,2024-09-15,Present,
660904,44061,2024-09-22,Present,
660905,44061,2024-09-29,Present,
660906,44061,2024-10-06,Present,
660907,44061,2024-10-13,Absent,Call reduce billion popular send listen guess.
660908,44061,2024-10-20,Present,
660909,44061,2024-10-27,Present,
660910,44061,2024-11-03,Present,
660911,44061,2024-11-10,Present,
660912,44061,2024-11-17,Present,
660913,44061,2024-11-24,Present,
660914,44061,2024-12-01,Present,
660915,44061,2024-12-08,Present,
660916,44062,2024-09-01,Present,
660917,44062,2024-09-08,Absent,Worker act space life mean long generation.
660918,44062,2024-09-15,Absent,Including drop myself seek firm.
660919,44062,2024-09-22,Absent,Election walk voice couple somebody future.
660920,44062,2024-09-29,Absent,Without off I.
660921,44062,2024-10-06,Present,
660922,44062,2024-10-13,Present,
660923,44062,2024-10-20,Present,
660924,44062,2024-10-27,Present,
660925,44062,2024-11-03,Present,
660926,44062,2024-11-10,Present,
660927,44062,2024-11-17,Present,
660928,44062,2024-11-24,Absent,Middle dark open exist save firm these.
660929,44062,2024-12-01,Present,
660930,44062,2024-12-08,Absent,Clearly finish will catch produce window.
660931,44063,2024-09-01,Present,
660932,44063,2024-09-08,Present,
660933,44063,2024-09-15,Present,
660934,44063,2024-09-22,Present,
660935,44063,2024-09-29,Excused,Change blood conference certain by fire.
660936,44063,2024-10-06,Present,
660937,44063,2024-10-13,Present,
660938,44063,2024-10-20,Present,
660939,44063,2024-10-27,Present,
660940,44063,2024-11-03,Present,
660941,44063,2024-11-10,Present,
660942,44063,2024-11-17,Present,
660943,44063,2024-11-24,Present,
660944,44063,2024-12-01,Present,
660945,44063,2024-12-08,Present,
660946,44064,2024-09-01,Present,
660947,44064,2024-09-08,Present,
660948,44064,2024-09-15,Present,
660949,44064,2024-09-22,Present,
660950,44064,2024-09-29,Present,
660951,44064,2024-10-06,Present,
660952,44064,2024-10-13,Present,
660953,44064,2024-10-20,Present,
660954,44064,2024-10-27,Present,
660955,44064,2024-11-03,Present,
660956,44064,2024-11-10,Present,
660957,44064,2024-11-17,Present,
660958,44064,2024-11-24,Present,
660959,44064,2024-12-01,Present,
660960,44064,2024-12-08,Present,
660961,44065,2024-09-01,Present,
660962,44065,2024-09-08,Present,
660963,44065,2024-09-15,Absent,Imagine then guy enjoy every.
660964,44065,2024-09-22,Present,
660965,44065,2024-09-29,Present,
660966,44065,2024-10-06,Absent,One people according kitchen fire attack evidence.
660967,44065,2024-10-13,Absent,Reach read room behind room guy over.
660968,44065,2024-10-20,Present,
660969,44065,2024-10-27,Present,
660970,44065,2024-11-03,Present,
660971,44065,2024-11-10,Present,
660972,44065,2024-11-17,Present,
660973,44065,2024-11-24,Present,
660974,44065,2024-12-01,Present,
660975,44065,2024-12-08,Present,
660976,44066,2024-09-01,Present,
660977,44066,2024-09-08,Present,
660978,44066,2024-09-15,Present,
660979,44066,2024-09-22,Present,
660980,44066,2024-09-29,Present,
660981,44066,2024-10-06,Present,
660982,44066,2024-10-13,Present,
660983,44066,2024-10-20,Present,
660984,44066,2024-10-27,Present,
660985,44066,2024-11-03,Present,
660986,44066,2024-11-10,Present,
660987,44066,2024-11-17,Absent,Drop couple issue suffer reason camera.
660988,44066,2024-11-24,Present,
660989,44066,2024-12-01,Present,
660990,44066,2024-12-08,Present,
663361,44225,2024-09-01,Present,
663362,44225,2024-09-08,Present,
663363,44225,2024-09-15,Present,
663364,44225,2024-09-22,Present,
663365,44225,2024-09-29,Late,Deal none foreign chance address easy.
663366,44225,2024-10-06,Present,
663367,44225,2024-10-13,Present,
663368,44225,2024-10-20,Present,
663369,44225,2024-10-27,Present,
663370,44225,2024-11-03,Present,
663371,44225,2024-11-10,Present,
663372,44225,2024-11-17,Present,
663373,44225,2024-11-24,Absent,Character build sort position.
663374,44225,2024-12-01,Present,
663375,44225,2024-12-08,Present,
663376,44226,2024-09-01,Present,
663377,44226,2024-09-08,Present,
663378,44226,2024-09-15,Absent,Great member teach.
663379,44226,2024-09-22,Present,
663380,44226,2024-09-29,Present,
663381,44226,2024-10-06,Present,
663382,44226,2024-10-13,Present,
663383,44226,2024-10-20,Present,
663384,44226,2024-10-27,Absent,When sell focus artist soon college account.
663385,44226,2024-11-03,Present,
663386,44226,2024-11-10,Present,
663387,44226,2024-11-17,Present,
663388,44226,2024-11-24,Present,
663389,44226,2024-12-01,Present,
663390,44226,2024-12-08,Present,
663391,44227,2024-09-01,Present,
663392,44227,2024-09-08,Absent,Movie entire back hope.
663393,44227,2024-09-15,Present,
663394,44227,2024-09-22,Present,
663395,44227,2024-09-29,Present,
663396,44227,2024-10-06,Present,
663397,44227,2024-10-13,Excused,Her about family education ground.
663398,44227,2024-10-20,Present,
663399,44227,2024-10-27,Present,
663400,44227,2024-11-03,Present,
663401,44227,2024-11-10,Present,
663402,44227,2024-11-17,Present,
663403,44227,2024-11-24,Present,
663404,44227,2024-12-01,Present,
663405,44227,2024-12-08,Present,
663406,44228,2024-09-01,Late,Present affect music spring task information material.
663407,44228,2024-09-08,Present,
663408,44228,2024-09-15,Present,
663409,44228,2024-09-22,Present,
663410,44228,2024-09-29,Excused,During wear culture along form well through born.
663411,44228,2024-10-06,Present,
663412,44228,2024-10-13,Present,
663413,44228,2024-10-20,Present,
663414,44228,2024-10-27,Present,
663415,44228,2024-11-03,Present,
663416,44228,2024-11-10,Present,
663417,44228,2024-11-17,Present,
663418,44228,2024-11-24,Present,
663419,44228,2024-12-01,Present,
663420,44228,2024-12-08,Present,
663421,44229,2024-09-01,Present,
663422,44229,2024-09-08,Present,
663423,44229,2024-09-15,Present,
663424,44229,2024-09-22,Present,
663425,44229,2024-09-29,Present,
663426,44229,2024-10-06,Present,
663427,44229,2024-10-13,Present,
663428,44229,2024-10-20,Present,
663429,44229,2024-10-27,Present,
663430,44229,2024-11-03,Absent,However should almost amount.
663431,44229,2024-11-10,Present,
663432,44229,2024-11-17,Present,
663433,44229,2024-11-24,Present,
663434,44229,2024-12-01,Present,
663435,44229,2024-12-08,Present,
664126,44276,2024-09-01,Absent,Service culture country opportunity smile across fight conference.
664127,44276,2024-09-08,Absent,Same break successful PM no officer.
664128,44276,2024-09-15,Present,
664129,44276,2024-09-22,Present,
664130,44276,2024-09-29,Present,
664131,44276,2024-10-06,Present,
664132,44276,2024-10-13,Present,
664133,44276,2024-10-20,Present,
664134,44276,2024-10-27,Present,
664135,44276,2024-11-03,Present,
664136,44276,2024-11-10,Absent,Remember individual probably fly rate.
664137,44276,2024-11-17,Present,
664138,44276,2024-11-24,Present,
664139,44276,2024-12-01,Absent,Point prove involve class drug cause customer event.
664140,44276,2024-12-08,Present,
664141,44277,2024-09-01,Late,Same sea card clear south.
664142,44277,2024-09-08,Absent,Picture Mrs sound middle line amount.
664143,44277,2024-09-15,Absent,Product she husband also different.
664144,44277,2024-09-22,Present,
664145,44277,2024-09-29,Present,
664146,44277,2024-10-06,Present,
664147,44277,2024-10-13,Present,
664148,44277,2024-10-20,Present,
664149,44277,2024-10-27,Absent,Report center speak special sort during treatment.
664150,44277,2024-11-03,Present,
664151,44277,2024-11-10,Present,
664152,44277,2024-11-17,Present,
664153,44277,2024-11-24,Present,
664154,44277,2024-12-01,Present,
664155,44277,2024-12-08,Absent,Challenge outside memory power staff test trial they.
664156,44278,2024-09-01,Present,
664157,44278,2024-09-08,Present,
664158,44278,2024-09-15,Present,
664159,44278,2024-09-22,Late,Its decision out system.
664160,44278,2024-09-29,Present,
664161,44278,2024-10-06,Present,
664162,44278,2024-10-13,Present,
664163,44278,2024-10-20,Present,
664164,44278,2024-10-27,Present,
664165,44278,2024-11-03,Present,
664166,44278,2024-11-10,Present,
664167,44278,2024-11-17,Present,
664168,44278,2024-11-24,Present,
664169,44278,2024-12-01,Present,
664170,44278,2024-12-08,Present,
664171,44279,2024-09-01,Present,
664172,44279,2024-09-08,Absent,One during free speech turn who home.
